ProductID,Name,ProductNumber,Color,StandardCost,ListPrice,Size,Weight,ProductCategoryID,ProductModelID,SellStartDate,SellEndDate,DiscontinuedDate,ThumbNailPhoto,ThumbnailPhotoFileName,rowguid,ModifiedDate
794,"Road-250 Black, 48",BK-R89B-48,Black,1554.9479,2443.3500,48,6862.82,6,26,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAOPj/Li7yKytsFVVWm+Dj/n6/fT2/u3t/ipGU+Ll6pqms01shpmbnsvQ1dzi67u9voeLk1xmc9HR0/n6+sXJ4+np/dzc6Wdrddze4qqrrTs8Qq2vtZSVmtna3LCxtKKjpiYnLAMDC0tNUv7+/8zN0sLCxL8= (truncated),racer_black_small.gif,9D165DDF-8F5D-41C7-9BB8-13F41A3D1F62,2008-03-11T10:01:36.827+0000
795,"Road-250 Black, 52",BK-R89B-52,Black,1554.9479,2443.3500,52,6994.36,6,26,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAOPj/Li7yKytsFVVWm+Dj/n6/fT2/u3t/ipGU+Ll6pqms01shpmbnsvQ1dzi67u9voeLk1xmc9HR0/n6+sXJ4+np/dzc6Wdrddze4qqrrTs8Qq2vtZSVmtna3LCxtKKjpiYnLAMDC0tNUv7+/8zN0sLCxL8= (truncated),racer_black_small.gif,74FE3957-CBC3-450A-AB92-849BD13530E2,2008-03-11T10:01:36.827+0000
796,"Road-250 Black, 58",BK-R89B-58,Black,1554.9479,2443.3500,58,7112.29,6,26,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAOPj/Li7yKytsFVVWm+Dj/n6/fT2/u3t/ipGU+Ll6pqms01shpmbnsvQ1dzi67u9voeLk1xmc9HR0/n6+sXJ4+np/dzc6Wdrddze4qqrrTs8Qq2vtZSVmtna3LCxtKKjpiYnLAMDC0tNUv7+/8zN0sLCxL8= (truncated),racer_black_small.gif,1C530FE8-A169-4ADC-B3DC-B11A48245E63,2008-03-11T10:01:36.827+0000
797,"Road-550-W Yellow, 38",BK-R64Y-38,Yellow,713.0798,1120.4900,38,7869.79,6,29,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAOLj5O7mLHR3ejQ1OquoUmVna/Dx/uLi/Orr80ZHSsnEUcfHrO3u/tPND/n6/mtuMfT2/qOqtpKksTg6QHeLsvb4/bu8xVZWWVlbX1RPRMvT2Hd6guLl6qmmatHRk9zd6sbK5dHR08rINunp/bu8vquwtpo= (truncated),racer02_yellow_f_small.gif,AAD81532-A572-49A5-83C3-DFA9E3B4FEA6,2008-03-11T10:01:36.827+0000
798,"Road-550-W Yellow, 40",BK-R64Y-40,Yellow,713.0798,1120.4900,40,8060.29,6,29,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAOLj5O7mLHR3ejQ1OquoUmVna/Dx/uLi/Orr80ZHSsnEUcfHrO3u/tPND/n6/mtuMfT2/qOqtpKksTg6QHeLsvb4/bu8xVZWWVlbX1RPRMvT2Hd6guLl6qmmatHRk9zd6sbK5dHR08rINunp/bu8vquwtpo= (truncated),racer02_yellow_f_small.gif,A35A1C35-C128-4697-951E-4199062E78F3,2008-03-11T10:01:36.827+0000
799,"Road-550-W Yellow, 42",BK-R64Y-42,Yellow,713.0798,1120.4900,42,8223.59,6,29,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAOLj5O7mLHR3ejQ1OquoUmVna/Dx/uLi/Orr80ZHSsnEUcfHrO3u/tPND/n6/mtuMfT2/qOqtpKksTg6QHeLsvb4/bu8xVZWWVlbX1RPRMvT2Hd6guLl6qmmatHRk9zd6sbK5dHR08rINunp/bu8vquwtpo= (truncated),racer02_yellow_f_small.gif,A359AB09-16F2-4726-A60F-0DFDB1C9527E,2008-03-11T10:01:36.827+0000
800,"Road-550-W Yellow, 44",BK-R64Y-44,Yellow,713.0798,1120.4900,44,8355.13,6,29,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAOLj5O7mLHR3ejQ1OquoUmVna/Dx/uLi/Orr80ZHSsnEUcfHrO3u/tPND/n6/mtuMfT2/qOqtpKksTg6QHeLsvb4/bu8xVZWWVlbX1RPRMvT2Hd6guLl6qmmatHRk9zd6sbK5dHR08rINunp/bu8vquwtpo= (truncated),racer02_yellow_f_small.gif,0A7028FB-FF06-4D38-AAA1-B64816278165,2008-03-11T10:01:36.827+0000
801,"Road-550-W Yellow, 48",BK-R64Y-48,Yellow,713.0798,1120.4900,48,8473.06,6,29,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAOLj5O7mLHR3ejQ1OquoUmVna/Dx/uLi/Orr80ZHSsnEUcfHrO3u/tPND/n6/mtuMfT2/qOqtpKksTg6QHeLsvb4/bu8xVZWWVlbX1RPRMvT2Hd6guLl6qmmatHRk9zd6sbK5dHR08rINunp/bu8vquwtpo= (truncated),racer02_yellow_f_small.gif,C90CC877-804C-4CE7-AFC3-4C8791A13DFB,2008-03-11T10:01:36.827+0000
802,LL Fork,FK-1639,null,65.8097,148.2200,null,null,14,104,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAAAAAAgAAAgIAAgICBAAABAIABAICBAQEBgICBgQEBgQGCEAACEQACEQECkAACkQECkpKSkxKTEhITEpITExKTk5OUIhIUo5OUpCQkpKUlJSUmM5QmNjWnNaWnNjY3NrWnNzc3N7e3t7e4Rra4Rrc4R7hIQ= (truncated),fork_small.gif,FB8502BE-07EB-4134-AB06-C3A9959A52AE,2008-03-11T10:01:36.827+0000
803,ML Fork,FK-5136,null,77.9176,175.4900,null,null,14,105,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAAAAAAgAAAgIAAgICBAAABAIABAICBAQEBgICBgQEBgQGCEAACEQACEQECkAACkQECkpKSkxKTEhITEpITExKTk5OUIhIUo5OUpCQkpKUlJSUmM5QmNjWnNaWnNjY3NrWnNzc3N7e3t7e4Rra4Rrc4R7hIQ= (truncated),fork_small.gif,F5FA4E2F-B976-48A4-BF79-85632F697D2E,2008-03-11T10:01:36.827+0000
804,HL Fork,FK-9939,null,101.8936,229.4900,null,null,14,106,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAAAAAAgAAAgIAAgICBAAABAIABAICBAQEBgICBgQEBgQGCEAACEQACEQECkAACkQECkpKSkxKTEhITEpITExKTk5OUIhIUo5OUpCQkpKUlJSUmM5QmNjWnNaWnNjY3NrWnNzc3N7e3t7e4Rra4Rrc4R7hIQ= (truncated),fork_small.gif,553229B3-1AD9-4A71-A21C-2AF4332CFCE9,2008-03-11T10:01:36.827+0000
805,LL Headset,HS-0296,null,15.1848,34.2000,null,null,15,59,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,BB6BD7B3-A34D-4D64-822E-781FA6838E19,2008-03-11T10:01:36.827+0000
806,ML Headset,HS-2451,null,45.4168,102.2900,null,null,15,60,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,23B5D52B-8C29-4059-B899-75C53B5EE2E6,2008-03-11T10:01:36.827+0000
807,HL Headset,HS-3479,null,55.3801,124.7300,null,null,15,61,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,12E4D5E8-79ED-4BCB-A532-6275D1A93417,2008-03-11T10:01:36.827+0000
808,LL Mountain Handlebars,HB-M243,null,19.7758,44.5400,null,null,8,52,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhRQAyAPcAAOLi4//ulPyPMcg2OPBKK/3dyvuWjv/++fhuNoqGifr6+tWSkNPS1Os1Lry8vdxpaOsBAMwAAPz8/OoWAfb19P2rjKGiofJxVbcBAf/3pfvGmdLHyJqTlNUAAPu3pdkAAJmamd3c3qZTVOX29fdaBf/+6/8= (truncated),handlebar_small.gif,B59B7BF2-7AFC-4A74-B063-F942F1E0DA19,2008-03-11T10:01:36.827+0000
809,ML Mountain Handlebars,HB-M763,null,27.4925,61.9200,null,null,8,54,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,AE6020DF-D9C9-4D34-9795-1F80E6BBF5A5,2008-03-11T10:01:36.827+0000
810,HL Mountain Handlebars,HB-M918,null,53.3999,120.2700,null,null,8,55,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,6AA0F921-0F09-4F99-8D3C-335946873553,2008-03-11T10:01:36.827+0000
811,LL Road Handlebars,HB-R504,null,19.7758,44.5400,null,null,8,56,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,ACDAE407-B40E-435E-8E84-1BFC33013E81,2008-03-11T10:01:36.827+0000
812,ML Road Handlebars,HB-R720,null,27.4925,61.9200,null,null,8,57,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,33FA1A03-38D6-405E-BE9B-EEA92F3D204F,2008-03-11T10:01:36.827+0000
813,HL Road Handlebars,HB-R956,null,53.3999,120.2700,null,null,8,58,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,5C5327B9-AD2E-4C33-8D74-EDF49E0C2DD8,2008-03-11T10:01:36.827+0000
814,"ML Mountain Frame - Black, 38",FR-M63B-38,Black,185.8193,348.7600,38,1238.30,16,15,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,0D879312-A7D3-441D-9D23-B6550BAB3814,2008-03-11T10:01:36.827+0000
815,LL Mountain Front Wheel,FW-M423,Black,26.9708,60.7450,null,null,21,42,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhMwAyAPcAAJ2env78/PI3Nf7s7Otnafq8vPmssf/y9f7f4/7l6/qztP/5/eMAAO56ev/1+v7+/vV4ebSjpZSUlPNpZvZkWu7U2PecotgoKfKTk//8+t0CAv/w7vFJSvvDxMamqv/u8/yprPy8w/EpJri4uOsKC/ZbYv8= (truncated),wheel_small.gif,D7B1D161-182E-44F6-A9FF-9C1EBA76613B,2008-03-11T10:01:36.827+0000
816,ML Mountain Front Wheel,FW-M762,Black,92.8071,209.0250,null,null,21,45,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhMwAyAPcAAJ2env78/PI3Nf7s7Otnafq8vPmssf/y9f7f4/7l6/qztP/5/eMAAO56ev/1+v7+/vV4ebSjpZSUlPNpZvZkWu7U2PecotgoKfKTk//8+t0CAv/w7vFJSvvDxMamqv/u8/yprPy8w/EpJri4uOsKC/ZbYv8= (truncated),wheel_small.gif,5E3E5033-9A77-4DCA-8B7F-DFED78EFA08A,2008-03-11T10:01:36.827+0000
817,HL Mountain Front Wheel,FW-M928,Black,133.2955,300.2150,null,null,21,46,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhMwAyAPcAAJ2env78/PI3Nf7s7Otnafq8vPmssf/y9f7f4/7l6/qztP/5/eMAAO56ev/1+v7+/vV4ebSjpZSUlPNpZvZkWu7U2PecotgoKfKTk//8+t0CAv/w7vFJSvvDxMamqv/u8/yprPy8w/EpJri4uOsKC/ZbYv8= (truncated),wheel_small.gif,3C8FFFF6-A8DC-45A3-963B-A6284CED7596,2008-03-11T10:01:36.827+0000
818,LL Road Front Wheel,FW-R623,Black,37.9909,85.5650,null,900.00,21,49,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhMwAyAPcAAJ2env78/PI3Nf7s7Otnafq8vPmssf/y9f7f4/7l6/qztP/5/eMAAO56ev/1+v7+/vV4ebSjpZSUlPNpZvZkWu7U2PecotgoKfKTk//8+t0CAv/w7vFJSvvDxMamqv/u8/yprPy8w/EpJri4uOsKC/ZbYv8= (truncated),wheel_small.gif,9E66DE78-DECB-438A-B9A9-023C773C60A2,2008-03-11T10:01:36.827+0000
819,ML Road Front Wheel,FW-R762,Black,110.2829,248.3850,null,850.00,21,50,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhMwAyAPcAAJ2env78/PI3Nf7s7Otnafq8vPmssf/y9f7f4/7l6/qztP/5/eMAAO56ev/1+v7+/vV4ebSjpZSUlPNpZvZkWu7U2PecotgoKfKTk//8+t0CAv/w7vFJSvvDxMamqv/u8/yprPy8w/EpJri4uOsKC/ZbYv8= (truncated),wheel_small.gif,6EA94FBF-B9AA-43FC-84E8-91D508DDE751,2008-03-11T10:01:36.827+0000
820,HL Road Front Wheel,FW-R820,Black,146.5466,330.0600,null,650.00,21,51,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhMwAyAPcAAJ2env78/PI3Nf7s7Otnafq8vPmssf/y9f7f4/7l6/qztP/5/eMAAO56ev/1+v7+/vV4ebSjpZSUlPNpZvZkWu7U2PecotgoKfKTk//8+t0CAv/w7vFJSvvDxMamqv/u8/yprPy8w/EpJri4uOsKC/ZbYv8= (truncated),wheel_small.gif,727A3CD5-8D40-4884-A7E4-DFD3FFDEB164,2008-03-11T10:01:36.827+0000
821,Touring Front Wheel,FW-T905,Black,96.7964,218.0100,null,null,21,44,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhMwAyAPcAAJ2env78/PI3Nf7s7Otnafq8vPmssf/y9f7f4/7l6/qztP/5/eMAAO56ev/1+v7+/vV4ebSjpZSUlPNpZvZkWu7U2PecotgoKfKTk//8+t0CAv/w7vFJSvvDxMamqv/u8/yprPy8w/EpJri4uOsKC/ZbYv8= (truncated),wheel_small.gif,8D1CDB07-4FA1-4AC1-840F-A16C3DCA5009,2008-03-11T10:01:36.827+0000
822,"ML Road Frame-W - Yellow, 38",FR-R72Y-38,Yellow,360.9428,594.8300,38,988.83,18,17,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,22976FA7-0AD0-40F9-B4F9-BA10279EA1A3,2008-03-11T10:01:36.827+0000
823,LL Mountain Rear Wheel,RW-M423,Black,38.9588,87.7450,null,null,21,123,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhMwAyAPcAAJ2env78/PI3Nf7s7Otnafq8vPmssf/y9f7f4/7l6/qztP/5/eMAAO56ev/1+v7+/vV4ebSjpZSUlPNpZvZkWu7U2PecotgoKfKTk//8+t0CAv/w7vFJSvvDxMamqv/u8/yprPy8w/EpJri4uOsKC/ZbYv8= (truncated),wheel_small.gif,E6C39F58-995F-4786-A309-DF3812D8B30F,2008-03-11T10:01:36.827+0000
824,ML Mountain Rear Wheel,RW-M762,Black,104.7951,236.0250,null,null,21,124,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhMwAyAPcAAJ2env78/PI3Nf7s7Otnafq8vPmssf/y9f7f4/7l6/qztP/5/eMAAO56ev/1+v7+/vV4ebSjpZSUlPNpZvZkWu7U2PecotgoKfKTk//8+t0CAv/w7vFJSvvDxMamqv/u8/yprPy8w/EpJri4uOsKC/ZbYv8= (truncated),wheel_small.gif,B2F7CF9B-A7BF-49AB-9CCA-9F6E791CD693,2008-03-11T10:01:36.827+0000
825,HL Mountain Rear Wheel,RW-M928,Black,145.2835,327.2150,null,null,21,125,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhMwAyAPcAAJ2env78/PI3Nf7s7Otnafq8vPmssf/y9f7f4/7l6/qztP/5/eMAAO56ev/1+v7+/vV4ebSjpZSUlPNpZvZkWu7U2PecotgoKfKTk//8+t0CAv/w7vFJSvvDxMamqv/u8/yprPy8w/EpJri4uOsKC/ZbYv8= (truncated),wheel_small.gif,35D02EDC-1120-41FB-B5DF-8655A93B3353,2008-03-11T10:01:36.827+0000
826,LL Road Rear Wheel,RW-R623,Black,49.9789,112.5650,null,1050.00,21,126,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhMwAyAPcAAJ2env78/PI3Nf7s7Otnafq8vPmssf/y9f7f4/7l6/qztP/5/eMAAO56ev/1+v7+/vV4ebSjpZSUlPNpZvZkWu7U2PecotgoKfKTk//8+t0CAv/w7vFJSvvDxMamqv/u8/yprPy8w/EpJri4uOsKC/ZbYv8= (truncated),wheel_small.gif,78D01117-8DCD-465F-9DC7-94A2CDC35582,2008-03-11T10:01:36.827+0000
827,ML Road Rear Wheel,RW-R762,Black,122.2709,275.3850,null,1000.00,21,77,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhMwAyAPcAAJ2env78/PI3Nf7s7Otnafq8vPmssf/y9f7f4/7l6/qztP/5/eMAAO56ev/1+v7+/vV4ebSjpZSUlPNpZvZkWu7U2PecotgoKfKTk//8+t0CAv/w7vFJSvvDxMamqv/u8/yprPy8w/EpJri4uOsKC/ZbYv8= (truncated),wheel_small.gif,CF739F9A-0AF0-4810-B229-C431A31D7779,2008-03-11T10:01:36.827+0000
828,HL Road Rear Wheel,RW-R820,Black,158.5346,357.0600,null,890.00,21,78,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhMwAyAPcAAJ2env78/PI3Nf7s7Otnafq8vPmssf/y9f7f4/7l6/qztP/5/eMAAO56ev/1+v7+/vV4ebSjpZSUlPNpZvZkWu7U2PecotgoKfKTk//8+t0CAv/w7vFJSvvDxMamqv/u8/yprPy8w/EpJri4uOsKC/ZbYv8= (truncated),wheel_small.gif,8F262A37-43AA-4AD5-AE1F-8BD6967D8E9B,2008-03-11T10:01:36.827+0000
829,Touring Rear Wheel,RW-T905,Black,108.7844,245.0100,null,null,21,43,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhMwAyAPcAAJ2env78/PI3Nf7s7Otnafq8vPmssf/y9f7f4/7l6/qztP/5/eMAAO56ev/1+v7+/vV4ebSjpZSUlPNpZvZkWu7U2PecotgoKfKTk//8+t0CAv/w7vFJSvvDxMamqv/u8/yprPy8w/EpJri4uOsKC/ZbYv8= (truncated),wheel_small.gif,30D2254D-E26D-4586-B4C5-E8CCB8A059B8,2008-03-11T10:01:36.827+0000
830,"ML Mountain Frame - Black, 40",FR-M63B-40,Black,185.8193,348.7600,40,1256.44,16,14,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,AED1C9C4-C139-45D2-B38E-0A0A9F518665,2008-03-11T10:01:36.827+0000
831,"ML Mountain Frame - Black, 44",FR-M63B-44,Black,185.8193,348.7600,44,1274.59,16,14,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,3F2135D4-EC5F-4E30-BDE8-5444518F0637,2008-03-11T10:01:36.827+0000
832,"ML Mountain Frame - Black, 48",FR-M63B-48,Black,185.8193,348.7600,48,1292.73,16,14,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,C2009B69-F15A-47EC-B710-1809D299318A,2008-03-11T10:01:36.827+0000
833,"ML Road Frame-W - Yellow, 40",FR-R72Y-40,Yellow,360.9428,594.8300,40,1006.97,18,17,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,22DF26F2-60BC-493E-A14A-5500633E9F7E,2008-03-11T10:01:36.827+0000
834,"ML Road Frame-W - Yellow, 42",FR-R72Y-42,Yellow,360.9428,594.8300,42,1025.11,18,17,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,207B54DA-5404-415D-8578-9A45082E3BF1,2008-03-11T10:01:36.827+0000
835,"ML Road Frame-W - Yellow, 44",FR-R72Y-44,Yellow,360.9428,594.8300,44,1043.26,18,17,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,A0FAD492-AC24-4FCF-8D2A-D21D06386AE1,2008-03-11T10:01:36.827+0000
836,"ML Road Frame-W - Yellow, 48",FR-R72Y-48,Yellow,360.9428,594.8300,48,1061.40,18,17,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,8487BFE0-2138-471E-9C6D-FDB3A67E7D86,2008-03-11T10:01:36.827+0000
837,"HL Road Frame - Black, 62",FR-R92B-62,Black,868.6342,1431.5000,62,1043.26,18,6,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,5DCE9C8C-FB94-46F8-B826-11658F6A3682,2008-03-11T10:01:36.827+0000
838,"HL Road Frame - Black, 44",FR-R92B-44,Black,868.6342,1431.5000,44,961.61,18,6,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,E4902656-A4BC-4B08-9D47-4F3DA0FD76C3,2008-03-11T10:01:36.827+0000
839,"HL Road Frame - Black, 48",FR-R92B-48,Black,868.6342,1431.5000,48,979.75,18,6,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAAAAAIAAAACAAICAAAAAgIAAgACAgICAgMDAwP8AAAD/AP//AAAA//8A/wD//////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA= (truncated),no_image_available_small.gif,557B603B-407B-41A4-AE34-4F7747866DBA,2008-03-11T10:01:36.827+0000
